person1	 person1  av 	person2	 person2  av 	sharedTitles	numSharedTitles
 Robert  Lence 	3.0	 Cinco  Paul 	1.875	 ["  Cats    Don't    Dance  "] 	1	3.0
 Robert  Lence 	3.0	 Mark  Kennedy 	2.8	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 Will  Finn 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 John  Sanford 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 Michael  LaBash 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 Sam  Levine 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 Keith  Baxter 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 Mike  Kunkel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 Jason  Lethcoe 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 Davy  Liu 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 Donnie  Long 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 Michael  Lucker 	1.5	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 John  Norton 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 David  Moses  Pimentel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Robert  Lence 	3.0	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 David  Reynolds 	2.3333333333333335	 Chris  Williams 	3.0	 ["  The    Emperor's    New    Groove  "] 	1	3.0
 David  Reynolds 	2.3333333333333335	 Mark  Dindal 	3.0	 ["  The    Emperor's    New    Groove  "] 	1	3.0
 David  Reynolds 	2.3333333333333335	 Bob  Peterson 	1.0	 ['  Finding    Nemo  '] 	1	1.0
 David  Reynolds 	2.3333333333333335	 Lee  Unkrich 	1.6666666666666667	 ['  Finding    Nemo  '] 	1	1.0
 David  Reynolds 	2.3333333333333335	 Mark  Kennedy 	2.8	 ["  The    Emperor's    New    Groove  "] 	1	3.0
 David  Reynolds 	2.3333333333333335	 Stephen  J.  Anderson 	1.1666666666666667	 ["  The    Emperor's    New    Groove  "] 	1	3.0
 David  Reynolds 	2.3333333333333335	 Roger  Allers 	2.0	 ["  The    Emperor's    New    Groove  "] 	1	3.0
 David  Reynolds 	2.3333333333333335	 Mark  Walton 	2.5	 ["  The    Emperor's    New    Groove  "] 	1	3.0
 David  Reynolds 	2.3333333333333335	 Matthew  Jacobs 	3	 ["  The    Emperor's    New    Groove  "] 	1	3.0
 David  Reynolds 	2.3333333333333335	 Doug  Frankel 	3	 ["  The    Emperor's    New    Groove  "] 	1	3.0
 Leigh  Dunlap 	3	 Mark  Rosman 	3.0	 ['  A    Cinderella    Story  '] 	1	3.0
 Mark  Rosman 	3.0	 Josh  Stolberg 	3.0	 ['  Sorority    Row  '] 	1	3.0
 Mark  Rosman 	3.0	 Pete  Goldfinger 	3	 ['  Sorority    Row  '] 	1	3.0
 Christopher  Hampton 	2.75	 John  Kerr 	3	 ['  A    Dangerous    Method  '] 	1	3.0
 Christopher  Hampton 	2.75	 Ian  McEwan 	3.0	['Atonement']	1	3.0
 Christopher  Hampton 	2.75	 Anne  Fontaine 	3.0	 ['  Perfect    Mothers  '] 	1	3.0
 Christopher  Hampton 	2.75	 Anthony  Minghella 	2.5454545454545454	 ['  The    Quiet    American  '] 	1	2.0
 Christopher  Hampton 	2.75	 Doris  Lessing 	3	 ['  Perfect    Mothers  '] 	1	3.0
 Christopher  Hampton 	2.75	 Graham  Greene 	2	 ['  The    Quiet    American  '] 	1	2.0
 Christopher  Hampton 	2.75	 Robert  Schenkkan 	2	 ['  The    Quiet    American  '] 	1	2.0
 John  Waters 	3.0	 Thomas  Meehan 	3.0	['Hairspray']	1	3.0
 John  Waters 	3.0	 Leslie  Dixon 	2.3333333333333335	['Hairspray']	1	3.0
 John  Waters 	3.0	 Mark  O'Donnell 	3	['Hairspray']	1	3.0
 Amy  Jump 	2.0	 Ben  Wheatley 	2.0	 ['  A    Field    in    England  ',  '  Kill    List  ',  '  The    Duke    of    Burgundy  '] 	3	2.0
 Amy  Jump 	2.0	 Peter  Strickland 	3.0	 ['  The    Duke    of    Burgundy  '] 	1	3.0
 Ben  Wheatley 	2.0	 Edgar  Wright 	2.2666666666666666	['Sightseers']	1	3.0
 Ben  Wheatley 	2.0	 Alice  Lowe 	3	['Sightseers']	1	3.0
 Ben  Wheatley 	2.0	 Steve  Oram 	3	['Sightseers']	1	3.0
 Ben  Wheatley 	2.0	 Peter  Strickland 	3.0	 ['  The    Duke    of    Burgundy  '] 	1	3.0
 Ana  Lily  Amirpour 	3.0	 Josh  C.  Waller 	1.6666666666666667	 ['  A    Girl    Walks    Home    Alone    at    Night  '] 	1	3.0
 Josh  C.  Waller 	1.6666666666666667	 Leigh  Whannell 	2.3846153846153846	['Cooties']	1	1.0
 Josh  C.  Waller 	1.6666666666666667	 Ian  Brennan 	1.0	['Cooties']	1	1.0
 Skip  Woods 	1.6666666666666667	 Jason  Keller 	2.0	 ['  A    Good    Day    to    Die    Hard  '] 	1	1.0
 Skip  Woods 	1.6666666666666667	 Stan  Lee 	1.8666666666666667	 ['  X-Men    Origins:    Wolverine  '] 	1	3.0
 Skip  Woods 	1.6666666666666667	 Bryan  Singer 	1.4761904761904763	 ['  X-Men    Origins:    Wolverine  '] 	1	3.0
 Skip  Woods 	1.6666666666666667	 David  Ayer 	2.076923076923077	['Sabotage']	1	3.0
 Skip  Woods 	1.6666666666666667	 Gavin  Hood 	2.3333333333333335	 ['  X-Men    Origins:    Wolverine  '] 	1	3.0
 Skip  Woods 	1.6666666666666667	 Albert  S.  Ruddy 	2.0	['Sabotage']	1	3.0
 Skip  Woods 	1.6666666666666667	 Joe  Carnahan 	1.125	 ['  The    A-Team  '] 	1	0.0
 Skip  Woods 	1.6666666666666667	 Brian  Bloom 	0	 ['  The    A-Team  '] 	1	0.0
 Skip  Woods 	1.6666666666666667	 Frank  Lupo 	0	 ['  The    A-Team  '] 	1	0.0
 Jason  Keller 	2.0	 Melisa  Wallack 	3.0	 ['  Mirror    Mirror  '] 	1	3.0
 Jason  Keller 	2.0	 Miles  Chapman 	2	 ['  Escape    Plan  '] 	1	2.0
 Jason  Keller 	2.0	 Tarsem  Singh 	2.4285714285714284	 ['  Mirror    Mirror  '] 	1	3.0
 Jason  Keller 	2.0	 Marc  Klein 	3.0	 ['  Mirror    Mirror  '] 	1	3.0
 Jason  Keller 	2.0	 Nico  Soultanakis 	3.0	 ['  Mirror    Mirror  '] 	1	3.0
 Oscar  Wilde 	3.0	 Howard  Himelstein 	3.0	 ['  A    Good    Woman  '] 	1	3.0
 Oscar  Wilde 	3.0	 Oliver  Parker 	3.0	 ['  The    Importance    of    Being    Earnest  '] 	1	3.0
 Oscar  Wilde 	3.0	 Richard  Ellmann 	3	['Wilde']	1	3.0
 Oscar  Wilde 	3.0	 Julian  Mitchell 	3	['Wilde']	1	3.0
 Jymn  Magon 	2	 Chris  Matheson 	2.5	 ['  A    Goofy    Movie  '] 	1	2.0
 Jymn  Magon 	2	 Brian  Pimental 	2.5	 ['  A    Goofy    Movie  '] 	1	2.0
 Chris  Matheson 	2.5	 Brian  Pimental 	2.5	 ['  A    Goofy    Movie  '] 	1	2.0
 Chris  Matheson 	2.5	 Kerry  Ehrin 	3	 ['  Mr.    Wrong  '] 	1	3.0
 Chris  Matheson 	2.5	 Craig  Munson 	3	 ['  Mr.    Wrong  '] 	1	3.0
 Brian  Pimental 	2.5	 Don  Hall 	1.7142857142857142	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 Mark  Kennedy 	2.8	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 Will  Finn 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 John  Sanford 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 Michael  LaBash 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 Sam  Levine 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 Keith  Baxter 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 Mike  Kunkel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 Jason  Lethcoe 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 Davy  Liu 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 Donnie  Long 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 Michael  Lucker 	1.5	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 John  Norton 	2.5	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 David  Moses  Pimentel 	3	 ['  Home    on    the    Range  '] 	1	3.0
 Brian  Pimental 	2.5	 Ralph  Zondag 	3.0	 ['  Home    on    the    Range  '] 	1	3.0
 John  Wagner 	3.0	 Vince  Locke 	3	 ['  A    History    of    Violence  '] 	1	3.0
 John  Wagner 	3.0	 Josh  Olson 	3	 ['  A    History    of    Violence  '] 	1	3.0
 John  Wagner 	3.0	 Alex  Garland 	2.2	 ['  Dredd    3D  ',  'Dredd'] 	2	3.0
 John  Wagner 	3.0	 Pete  Travis 	2.5	 ['  Dredd    3D  ',  'Dredd'] 	2	3.0
 Vince  Locke 	3	 Josh  Olson 	3	 ['  A    History    of    Violence  '] 	1	3.0
 Michael  Cunningham 	3.0	 Susan  Minot 	3.0	['Evening']	1	3.0
 Michael  Cunningham 	3.0	 David  Hare 	2.0	 ['  The    Hours  '] 	1	3.0
 Seth  Grossman 	3	 Yaron  Zilberman 	3.0	 ['  A    Late    Quartet  '] 	1	3.0
 Jeremy  Brock 	2.25	 Alison  Deegan 	3	 ['  A    Little    Chaos  '] 	1	3.0
 Jeremy  Brock 	2.25	 Alan  Rickman 	3.0	 ['  A    Little    Chaos  '] 	1	3.0
 Jeremy  Brock 	2.25	 Sebastian  Faulks 	3	 ['  Charlotte    Gray  '] 	1	3.0
 Jeremy  Brock 	2.25	 Tony  Grisoni 	2.6	 ['  How    I    Live    Now  '] 	1	3.0
 Jeremy  Brock 	2.25	 Meg  Rosoff 	3	 ['  How    I    Live    Now  '] 	1	3.0
 Jeremy  Brock 	2.25	 Penelope  Skinner 	3	 ['  How    I    Live    Now  '] 	1	3.0
 Jeremy  Brock 	2.25	 Rosemary  Sutcliff 	0	 ['  The    Eagle  '] 	1	0.0
 Alison  Deegan 	3	 Alan  Rickman 	3.0	 ['  A    Little    Chaos  '] 	1	3.0
 Frances  Hodgson  Burnett 	3	 Richard  LaGravenese 	2.0000000000000004	 ['  A    little    princess  '] 	1	3.0
 Frances  Hodgson  Burnett 	3	 Elizabeth  Chandler 	3.0	 ['  A    little    princess  '] 	1	3.0
 Frances  Hodgson  Burnett 	3	 Alfonso  Cuaron 	1.7142857142857142	 ['  A    little    princess  '] 	1	3.0
 Frances  Hodgson  Burnett 	3	 Barry  Levinson 	1.25	 ['  A    little    princess  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Elizabeth  Chandler 	3.0	 ['  A    little    princess  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Alfonso  Cuaron 	1.7142857142857142	 ['  A    little    princess  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Barry  Levinson 	1.25	 ['  A    little    princess  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Joel  Coen 	1.8333333333333333	['Unbroken']	1	0.0
 Richard  LaGravenese 	2.0000000000000004	 Ethan  Coen 	1.8333333333333333	['Unbroken']	1	0.0
 Richard  LaGravenese 	2.0000000000000004	 Kami  Garcia 	3	 ['  Beautiful    Creatures  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Margaret  Stohl 	3	 ['  Beautiful    Creatures  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Toni  Morrison 	3	['Beloved']	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Akosua  Busia 	3	['Beloved']	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Adam  Brooks 	2.857142857142857	['Beloved']	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 William  Nicholson 	1.5	['Unbroken']	1	0.0
 Richard  LaGravenese 	2.0000000000000004	 Freedom  Writers 	1	 ['  Freedom    Writers  '] 	1	1.0
 Richard  LaGravenese 	2.0000000000000004	 Erin  Gruwell 	1	 ['  Freedom    Writers  '] 	1	1.0
 Richard  LaGravenese 	2.0000000000000004	 Steven  Rogers 	2.75	 ['  P.S.    I    Love    You  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Cecelia  Ahern 	3	 ['  P.S.    I    Love    You  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Robert  James  Waller 	3	 ['  The    Bridges    of    Madison    County  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Jason  Robert  Brown 	1	 ['  The    Last    Five    Years  '] 	1	1.0
 Richard  LaGravenese 	2.0000000000000004	 Andre  Cayatte 	3	 ['  The    Mirror    Has    Two    Faces  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Gerard  Oury 	3	 ['  The    Mirror    Has    Two    Faces  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Jean  Meckert 	3	 ['  The    Mirror    Has    Two    Faces  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Denis  Perret 	3	 ['  The    Mirror    Has    Two    Faces  '] 	1	3.0
 Richard  LaGravenese 	2.0000000000000004	 Laura  Hillenbrand 	0	['Unbroken']	1	0.0
 Richard  LaGravenese 	2.0000000000000004	 Sara  Gruen 	1	 ['  Water    for    Elephants  '] 	1	1.0
 Elizabeth  Chandler 	3.0	 Alfonso  Cuaron 	1.7142857142857142	 ['  A    little    princess  '] 	1	3.0
 Elizabeth  Chandler 	3.0	 Barry  Levinson 	1.25	 ['  A    little    princess  '] 	1	3.0
 Elizabeth  Chandler 	3.0	 Delia  Ephron 	3.0	 ['  The    Sisterhood    of    the    Traveling    Pants  '] 	1	3.0
 Elizabeth  Chandler 	3.0	 Laura  Zigman 	3	 ['  Someone    Like    You...  '] 	1	3.0
 Elizabeth  Chandler 	3.0	 Ann  Brashares 	3.0	 ['  The    Sisterhood    of    the    Traveling    Pants    2  ',  '  The    Sisterhood    of    the    Traveling    Pants  '] 	2	3.0
 Alfonso  Cuaron 	1.7142857142857142	 Barry  Levinson 	1.25	 ['  A    little    princess  '] 	1	3.0
 Alfonso  Cuaron 	1.7142857142857142	 George  Clooney 	1.2857142857142858	['Gravity']	1	0.0
 Alfonso  Cuaron 	1.7142857142857142	 David  Arata 	3.0	 ['  Children    of    Men  '] 	1	3.0
 Alfonso  Cuaron 	1.7142857142857142	 Timothy  J.  Sexton 	3.0	 ['  Children    of    Men  '] 	1	3.0
 Alfonso  Cuaron 	1.7142857142857142	 Mark  Fergus 	2.0	 ['  Children    of    Men  '] 	1	3.0
 Alfonso  Cuaron 	1.7142857142857142	 Hawk  Ostby 	2.0	 ['  Children    of    Men  '] 	1	3.0
 Alfonso  Cuaron 	1.7142857142857142	 P.D.  James 	3	 ['  Children    of    Men  '] 	1	3.0
 Alfonso  Cuaron 	1.7142857142857142	 Chris  Columbus 	2.6363636363636362	 ['  Harry    Potter    and    the    Prisoner    of        Azkaban  '] 	1	3.0
 Alfonso  Cuaron 	1.7142857142857142	 Jonas  Cuaron 	0	['Gravity']	1	0.0
 Alfonso  Cuaron 	1.7142857142857142	 J.K.  Rowling 	2.8	 ['  Harry    Potter    and    the    Prisoner    of        Azkaban  '] 	1	3.0
 Alfonso  Cuaron 	1.7142857142857142	 Steve  Kloves 	2.625	 ['  Harry    Potter    and    the    Prisoner    of        Azkaban  '] 	1	3.0
 Barry  Levinson 	1.25	 Oren  Peli 	2.5	 ['  The    Bay  '] 	1	1.0
 Barry  Levinson 	1.25	 Michael  Crichton 	2.1	['Sphere']	1	1.0
 Barry  Levinson 	1.25	 Kurt  Wimmer 	1.2	['Sphere']	1	1.0
 Barry  Levinson 	1.25	 Liam  O'Donnell 	2.3333333333333335	 ['  The    Bay  '] 	1	1.0
 Barry  Levinson 	1.25	 Stephen  Hauser 	1	['Sphere']	1	1.0
 Barry  Levinson 	1.25	 Paul  Attanasio 	1.0	['Sphere']	1	1.0
 Barry  Levinson 	1.25	 Michael  Wallach 	1	 ['  The    Bay  '] 	1	1.0
 Nick  Hornby 	2.857142857142857	 Jack  Thorne 	3	 ['  A    Long    Way    Down  '] 	1	3.0
 Nick  Hornby 	2.857142857142857	 Steve  Pink 	2.0	 ['  High    Fidelity  '] 	1	2.0
 Nick  Hornby 	2.857142857142857	 Lynn  Barber 	3	 ['  An    Education  '] 	1	3.0
 Nick  Hornby 	2.857142857142857	 Scott  Rosenberg 	1.2857142857142858	 ['  High    Fidelity  '] 	1	2.0
 Nick  Hornby 	2.857142857142857	 D.V.  DeVincentis 	2.3333333333333335	 ['  High    Fidelity  '] 	1	2.0
 Nick  Hornby 	2.857142857142857	 John  Cusack 	2.2	 ['  High    Fidelity  '] 	1	2.0
 Nick  Hornby 	2.857142857142857	 Cheryl  Strayed 	3	['Wild']	1	3.0
 Ronald  Everett  Capps 	3	 Shainee  Gabel 	3.0	 ['  A    Love    Song    for    Bobby    Long  '] 	1	3.0
 Michael  Hoffman 	2.25	 Michael  Cuesta 	1.8	 ['  Twelve    and    Holding  '] 	1	3.0
 Michael  Hoffman 	2.25	 Anthony  Cipriano 	3	 ['  Twelve    and    Holding  '] 	1	3.0
 Seth  MacFarlane 	1.6666666666666667	 Alec  Sulkin 	1.75	 ['  A    Million    Ways    to    Die    in    the    West  ',  '  Ted    2  ',  'Ted'] 	3	1.6666666666666667
 Seth  MacFarlane 	1.6666666666666667	 Wellesley  Wild 	1.75	 ['  A    Million    Ways    to    Die    in    the    West  ',  '  Ted    2  ',  'Ted'] 	3	1.6666666666666667
 Alec  Sulkin 	1.75	 Wellesley  Wild 	1.75	 ['  A    Million    Ways    to    Die    in    the    West  ',  '  Ted    2  ',  'Ted'] 	3	1.6666666666666667
 J.C.  Chandor 	1.5714285714285714	 Jonathan  King 	2.230769230769231	 ['  A    Most    Violent    Year  '] 	1	3.0
 Jonathan  King 	2.230769230769231	 Steven  Soderbergh 	1.9285714285714286	['Contagion']	1	3.0
 Jonathan  King 	2.230769230769231	 Joel  Coen 	1.8333333333333333	 ['  Bridge    of    Spies  '] 	1	1.0
 Jonathan  King 	2.230769230769231	 Ethan  Coen 	1.8333333333333333	 ['  Bridge    of    Spies  '] 	1	1.0
 Jonathan  King 	2.230769230769231	 Steven  Knight 	1.7777777777777777	 ['  The    Hundred-Foot    Journey  '] 	1	3.0
 Jonathan  King 	2.230769230769231	 Steven  Spielberg 	1.76	 ['Lincoln',  '  The    Hundred-Foot    Journey  ',  '  Bridge    of    Spies  '] 	3	2.3333333333333335
 Jonathan  King 	2.230769230769231	 Matt  Charman 	1	 ['  Bridge    of    Spies  '] 	1	1.0
 Jonathan  King 	2.230769230769231	 Ray  Wright 	3.0	 ['  The    Crazies  '] 	1	3.0
 Jonathan  King 	2.230769230769231	 Bill  Condon 	2.5555555555555554	 ['  The    Fifth    Estate  ',  'Dreamgirls'] 	2	2.0
 Jonathan  King 	2.230769230769231	 Scott  Z.  Burns 	2.4	['Contagion']	1	3.0
 Jonathan  King 	2.230769230769231	 George  A.  Romero 	2.25	 ['  The    Crazies  '] 	1	3.0
 Jonathan  King 	2.230769230769231	 Tom  Eyen 	3	['Dreamgirls']	1	3.0
 Jonathan  King 	2.230769230769231	 Ol  Parker 	3.0	 ['  The    Best    Exotic    Marigold    Hotel  '] 	1	3.0
 Jonathan  King 	2.230769230769231	 Dean  Georgaris 	2.5	 ['  The    Crazies  '] 	1	3.0
 Jonathan  King 	2.230769230769231	 Tony  Kushner 	2.0	['Lincoln']	1	3.0
 Jonathan  King 	2.230769230769231	 Doris  Kearns  Goodwin 	3	['Lincoln']	1	3.0
 Jonathan  King 	2.230769230769231	 Pedro  Peirano 	1	['No']	1	1.0
 Jonathan  King 	2.230769230769231	 Antonio  Skarmeta 	1	['No']	1	1.0
 Jonathan  King 	2.230769230769231	 Deborah  Moggach 	3.0	 ['  The    Best    Exotic    Marigold    Hotel  '] 	1	3.0
 Jonathan  King 	2.230769230769231	 Scott  Kosar 	2.3333333333333335	 ['  The    Crazies  '] 	1	3.0
 Jonathan  King 	2.230769230769231	 Daniel  Domscheit-Berg 	1	 ['  The    Fifth    Estate  '] 	1	1.0
 Jonathan  King 	2.230769230769231	 David  Leigh 	1	 ['  The    Fifth    Estate  '] 	1	1.0
 Jonathan  King 	2.230769230769231	 Luke  Harding 	1	 ['  The    Fifth    Estate  '] 	1	1.0
 Jonathan  King 	2.230769230769231	 Josh  Singer 	1	 ['  The    Fifth    Estate  '] 	1	1.0
 Jonathan  King 	2.230769230769231	 John  Enbom 	3	 ['  The    Good    Doctor  '] 	1	3.0
 Jonathan  King 	2.230769230769231	 Richard  C.  Morais 	3	 ['  The    Hundred-Foot    Journey  '] 	1	3.0
 Andrew  Bovell 	1.5	 John  le  Carre 	2.3333333333333335	 ['  A    Most    Wanted    Man  '] 	1	2.0
 Andrew  Bovell 	1.5	 William  Monahan 	0.8333333333333334	 ['  Edge    of    Darkness  '] 	1	1.0
 Andrew  Bovell 	1.5	 Troy  Kennedy-Martin 	1.0	 ['  Edge    of    Darkness  '] 	1	1.0
 John  le  Carre 	2.3333333333333335	 Jeffrey  Caine 	2.6666666666666665	 ['  The    Constant    Gardener  '] 	1	3.0
 Wesley  Strick 	2.3333333333333335	 Eric  Heisserer 	2.6666666666666665	 ['  A    Nightmare    on    Elm    Street  '] 	1	3.0
 Wesley  Strick 	2.3333333333333335	 Dave  Callaham 	1.3333333333333333	['Doom']	1	1.0
 Eric  Heisserer 	2.6666666666666665	 John  W.  Campbell  Jr. 	3	 ['  The    Thing  '] 	1	3.0
 David  Twohy 	1.4615384615384615	 Philip  K.  Dick 	1.4	['Impostor']	1	0.0
 David  Twohy 	1.4615384615384615	 Scott  Rosenberg 	1.2857142857142858	['Impostor']	1	0.0
 David  Twohy 	1.4615384615384615	 Lucas  Sussman 	0	['Below']	1	0.0
 David  Twohy 	1.4615384615384615	 Darren  Aronofsky 	2.1333333333333333	['Below']	1	0.0
 David  Twohy 	1.4615384615384615	 Eric  Watson 	2.0	['Below']	1	0.0
 David  Twohy 	1.4615384615384615	 Ehren  Kruger 	2.7	['Impostor']	1	0.0
 David  Twohy 	1.4615384615384615	 Danielle  Alexandra 	3.0	 ['  G.I.    Jane  '] 	1	3.0
 David  Twohy 	1.4615384615384615	 Caroline  Case 	0	['Impostor']	1	0.0
 David  Twohy 	1.4615384615384615	 Jim  Wheat 	3	 ['  Pitch    Black  '] 	1	3.0
 David  Twohy 	1.4615384615384615	 Ken  Wheat 	3	 ['  Pitch    Black  '] 	1	3.0
 David  Twohy 	1.4615384615384615	 Kevin  Reynolds 	0.5	['Waterworld']	1	0.0
 David  Twohy 	1.4615384615384615	 Peter  Rader 	0	['Waterworld']	1	0.0
 Garrison  Keillor 	3	 Ken  LaZebnik 	3	 ['  A    Prairie    Home    Companion  '] 	1	3.0
 Garrison  Keillor 	3	 Robert  Altman 	3.0	 ['  A    Prairie    Home    Companion  '] 	1	3.0
 Ken  LaZebnik 	3	 Robert  Altman 	3.0	 ['  A    Prairie    Home    Companion  '] 	1	3.0
 Robert  Altman 	3.0	 Julian  Fellowes 	2.0	 ['  Gosford    Park  '] 	1	3.0
 Robert  Altman 	3.0	 Bob  Balaban 	3.0	 ['  Gosford    Park  '] 	1	3.0
 Philip  K.  Dick 	1.4	 Richard  Linklater 	2.0588235294117645	 ['  A    Scanner    Darkly  '] 	1	1.0
 Philip  K.  Dick 	1.4	 George  Clooney 	1.2857142857142858	 ['  A    Scanner    Darkly  '] 	1	1.0
 Philip  K.  Dick 	1.4	 Steven  Soderbergh 	1.9285714285714286	 ['  A    Scanner    Darkly  '] 	1	1.0
 Philip  K.  Dick 	1.4	 Scott  Frank 	1.7777777777777777	 ['  Minority    Report  '] 	1	1.0
 Philip  K.  Dick 	1.4	 Gary  Goldman 	2.3333333333333335	 ['Next',  '  Minority    Report  '] 	2	1.5
 Philip  K.  Dick 	1.4	 Jonathan  Hensleigh 	1.4285714285714286	['Next']	1	2.0
 Philip  K.  Dick 	1.4	 Steven  Spielberg 	1.76	 ['  Minority    Report  '] 	1	1.0
 Philip  K.  Dick 	1.4	 Ronald  Shusett 	2.0	 ['  Minority    Report  '] 	1	1.0
 Philip  K.  Dick 	1.4	 Scott  Rosenberg 	1.2857142857142858	['Impostor']	1	0.0
 Philip  K.  Dick 	1.4	 Arne  Schmidt 	1.5	['Next']	1	2.0
 Philip  K.  Dick 	1.4	 Ehren  Kruger 	2.7	['Impostor']	1	0.0
 Philip  K.  Dick 	1.4	 Paul  Bernbaum 	2.0	['Next']	1	2.0
 Philip  K.  Dick 	1.4	 Caroline  Case 	0	['Impostor']	1	0.0
 Philip  K.  Dick 	1.4	 Jon  Cohen 	1	 ['  Minority    Report  '] 	1	1.0
 Philip  K.  Dick 	1.4	 George  Nolfi 	2.3333333333333335	 ['  The    Adjustment    Bureau  '] 	1	3.0
 Richard  Linklater 	2.0588235294117645	 George  Clooney 	1.2857142857142858	 ['  A    Scanner    Darkly  '] 	1	1.0
 Richard  Linklater 	2.0588235294117645	 Steven  Soderbergh 	1.9285714285714286	 ['  A    Scanner    Darkly  '] 	1	1.0
 Richard  Linklater 	2.0588235294117645	 Athina  Rachel  Tsangari 	3.0	 ['  Before    Midnight  '] 	1	3.0
 Richard  Linklater 	2.0588235294117645	 Ethan  Hawke 	1.5	 ['  Before    Sunset  ',  '  Before    Midnight  '] 	2	1.5
 Richard  Linklater 	2.0588235294117645	 Kim  Krizan 	0.0	 ['  Before    Sunset  ',  '  Before    Sunrise  '] 	2	0.0
 Richard  Linklater 	2.0588235294117645	 Eric  Schlosser 	2.0	 ['  Fast    Food    Nation  '] 	1	3.0
 Richard  Linklater 	2.0588235294117645	 Mike  White 	2.142857142857143	 ['  The    School    of    Rock  '] 	1	3.0
 George  Clooney 	1.2857142857142858	 Steven  Soderbergh 	1.9285714285714286	 ['  Confessions    of    a    Dangerous    Mind  ',  '  A    Scanner    Darkly  ',  'Insomnia',  '  Michael    Clayton  ',  '  "Good    Night,    and    Good    Luck."  ',  '  The    Informant!  ',  '  Far    from    Heaven  ',  '  The    Jacket  ',  '  Rumor    Has    It...  '] 	9	1.7777777777777777
 George  Clooney 	1.2857142857142858	 Charlie  Kaufman 	2.75	 ['  Confessions    of    a    Dangerous    Mind  '] 	1	2.0
 George  Clooney 	1.2857142857142858	 Chris  Terrio 	3	['Argo']	1	3.0
 George  Clooney 	1.2857142857142858	 Tony  Mendez 	3	['Argo']	1	3.0
 George  Clooney 	1.2857142857142858	 Joshuah  Bearman 	2.0	['Argo']	1	3.0
 George  Clooney 	1.2857142857142858	 Ben  Affleck 	2.0	['Argo']	1	3.0
 George  Clooney 	1.2857142857142858	 Grant  Heslov 	1.1666666666666667	 ['  The    Monuments    Men  ',  '  "Good    Night,    and    Good    Luck."  ',  '  August:    Osage    County  ',  '  Ides    Of    March  ',  'Argo',  '  The    American  ',  '  The    Men    Who    Stare    at    Goats  '] 	7	1.2857142857142858
