person1	 person1  av 	person2	 person2  av 	sharedTitles	numSharedTitles
 Norton  Virgien 	3.0	 Albie  Hecht 	2.6666666666666665	 ['  Rugrats    in    Paris:  ',  '  The    Wild    Thornberrys    Movie  ',  '  Rugrats    Go    Wild  ',  '  The    Rugrats    Movie  '] 	4	3.0
 Norton  Virgien 	3.0	 Tracy  Kramer 	3.0	 ['  Rugrats    in    Paris:  ',  '  The    Wild    Thornberrys    Movie  ',  '  Rugrats    Go    Wild  '] 	3	3.0
 Eryk  Casemiro 	3.0	 Arlene  Klasky 	3.0	 ['  Rugrats    in    Paris:  ',  '  The    Wild    Thornberrys    Movie  ',  '  Rugrats    Go    Wild  ',  '  The    Rugrats    Movie  '] 	4	3.0
 Eryk  Casemiro 	3.0	 Albie  Hecht 	2.6666666666666665	 ['  Rugrats    in    Paris:  ',  '  The    Wild    Thornberrys    Movie  ',  '  Rugrats    Go    Wild  ',  '  The    Rugrats    Movie  '] 	4	3.0
 Eryk  Casemiro 	3.0	 Tracy  Kramer 	3.0	 ['  Rugrats    in    Paris:  ',  '  The    Wild    Thornberrys    Movie  ',  '  Rugrats    Go    Wild  '] 	3	3.0
 Arlene  Klasky 	3.0	 Albie  Hecht 	2.6666666666666665	 ['  Rugrats    in    Paris:  ',  '  The    Wild    Thornberrys    Movie  ',  '  Rugrats    Go    Wild  ',  '  The    Rugrats    Movie  '] 	4	3.0
 Arlene  Klasky 	3.0	 Tracy  Kramer 	3.0	 ['  Rugrats    in    Paris:  ',  '  The    Wild    Thornberrys    Movie  ',  '  Rugrats    Go    Wild  '] 	3	3.0
 Albie  Hecht 	2.6666666666666665	 Tracy  Kramer 	3.0	 ['  Rugrats    in    Paris:  ',  '  The    Wild    Thornberrys    Movie  ',  '  Rugrats    Go    Wild  '] 	3	3.0
 Kevin  Feige 	2.0952380952380953	 Alan  Fine 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Kevin  Feige 	2.0952380952380953	 Stan  Lee 	1.8666666666666667	 ['  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Fantastic    Four  ',  '  The    Avengers  ',  '  The    Incredible    Hulk  ',  'Hulk',  '  Spider-Man    2  ',  'Daredevil',  '  Captain    America:    The    First    Avenger  ',  '  Spider-Man    3  ',  '  Fantastic    Four:    Rise    of    the    Silver    Surfer  ',  '  X-Men:    The    Last    Stand  ',  '  X2    (X-Men    2)  ',  '  Captain    America:    The    Winter    Soldier  ',  '  The    Amazing    Spider-Man  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  'Thor',  'Ant-Man',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	21	2.0952380952380953
 Kevin  Feige 	2.0952380952380953	 Patricia  Whitcher 	2.272727272727273	 ['  Avengers:    Age    of    Ultron  ',  '  The    Avengers  ',  'Thor'] 	3	2.3333333333333335
 Kevin  Feige 	2.0952380952380953	 Victoria  Alonso 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Kevin  Feige 	2.0952380952380953	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Alan  Fine 	2.5	 Stan  Lee 	1.8666666666666667	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Alan  Fine 	2.5	 Patricia  Whitcher 	2.272727272727273	 ['  Avengers:    Age    of    Ultron  ',  '  The    Avengers  ',  'Thor'] 	3	2.3333333333333335
 Alan  Fine 	2.5	 Victoria  Alonso 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Alan  Fine 	2.5	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Stan  Lee 	1.8666666666666667	 Patricia  Whitcher 	2.272727272727273	 ['  Avengers:    Age    of    Ultron  ',  '  The    Avengers  ',  'Thor'] 	3	2.3333333333333335
 Stan  Lee 	1.8666666666666667	 Victoria  Alonso 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Stan  Lee 	1.8666666666666667	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Patricia  Whitcher 	2.272727272727273	 Victoria  Alonso 	2.5	 ['  Avengers:    Age    of    Ultron  ',  '  The    Avengers  ',  'Thor'] 	3	2.3333333333333335
 Patricia  Whitcher 	2.272727272727273	 Louis  D'Esposito 	2.142857142857143	 ['  Avengers:    Age    of    Ultron  ',  '  The    Avengers  ',  'Thor'] 	3	2.3333333333333335
 Victoria  Alonso 	2.5	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Kevin  Feige 	2.0952380952380953	 Alan  Fine 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Kevin  Feige 	2.0952380952380953	 Stan  Lee 	1.8666666666666667	 ['  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Fantastic    Four  ',  '  The    Avengers  ',  '  The    Incredible    Hulk  ',  'Hulk',  '  Spider-Man    2  ',  'Daredevil',  '  Captain    America:    The    First    Avenger  ',  '  Spider-Man    3  ',  '  Fantastic    Four:    Rise    of    the    Silver    Surfer  ',  '  X-Men:    The    Last    Stand  ',  '  X2    (X-Men    2)  ',  '  Captain    America:    The    Winter    Soldier  ',  '  The    Amazing    Spider-Man  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  'Thor',  'Ant-Man',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	21	2.0952380952380953
 Kevin  Feige 	2.0952380952380953	 Patricia  Whitcher 	2.272727272727273	 ['  Avengers:    Age    of    Ultron  ',  '  The    Avengers  ',  'Thor'] 	3	2.3333333333333335
 Kevin  Feige 	2.0952380952380953	 Victoria  Alonso 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Kevin  Feige 	2.0952380952380953	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Alan  Fine 	2.5	 Stan  Lee 	1.8666666666666667	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Alan  Fine 	2.5	 Patricia  Whitcher 	2.272727272727273	 ['  Avengers:    Age    of    Ultron  ',  '  The    Avengers  ',  'Thor'] 	3	2.3333333333333335
 Alan  Fine 	2.5	 Victoria  Alonso 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Alan  Fine 	2.5	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Stan  Lee 	1.8666666666666667	 Patricia  Whitcher 	2.272727272727273	 ['  Avengers:    Age    of    Ultron  ',  '  The    Avengers  ',  'Thor'] 	3	2.3333333333333335
 Stan  Lee 	1.8666666666666667	 Victoria  Alonso 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Stan  Lee 	1.8666666666666667	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Patricia  Whitcher 	2.272727272727273	 Victoria  Alonso 	2.5	 ['  Avengers:    Age    of    Ultron  ',  '  The    Avengers  ',  'Thor'] 	3	2.3333333333333335
 Patricia  Whitcher 	2.272727272727273	 Louis  D'Esposito 	2.142857142857143	 ['  Avengers:    Age    of    Ultron  ',  '  The    Avengers  ',  'Thor'] 	3	2.3333333333333335
 Victoria  Alonso 	2.5	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Kevin  Feige 	2.0952380952380953	 Alan  Fine 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Kevin  Feige 	2.0952380952380953	 Stan  Lee 	1.8666666666666667	 ['  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Fantastic    Four  ',  '  The    Avengers  ',  '  The    Incredible    Hulk  ',  'Hulk',  '  Spider-Man    2  ',  'Daredevil',  '  Captain    America:    The    First    Avenger  ',  '  Spider-Man    3  ',  '  Fantastic    Four:    Rise    of    the    Silver    Surfer  ',  '  X-Men:    The    Last    Stand  ',  '  X2    (X-Men    2)  ',  '  Captain    America:    The    Winter    Soldier  ',  '  The    Amazing    Spider-Man  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  'Thor',  'Ant-Man',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	21	2.0952380952380953
 Kevin  Feige 	2.0952380952380953	 Jack  Kirby 	2.2	 ['  Iron    Man    3  ',  '  Fantastic    Four  ',  '  Avengers:    Age    of    Ultron  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	9	2.4444444444444446
 Kevin  Feige 	2.0952380952380953	 Victoria  Alonso 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Kevin  Feige 	2.0952380952380953	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Alan  Fine 	2.5	 Stan  Lee 	1.8666666666666667	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Alan  Fine 	2.5	 Jack  Kirby 	2.2	 ['  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	8	2.625
 Alan  Fine 	2.5	 Victoria  Alonso 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Alan  Fine 	2.5	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.5
 Stan  Lee 	1.8666666666666667	 Jack  Kirby 	2.2	 ['  Iron    Man    3  ',  '  Fantastic    Four  ',  '  Avengers:    Age    of    Ultron  ',  '  Fantastic    Four  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	10	2.2
 Stan  Lee 	1.8666666666666667	 Victoria  Alonso 	2.5	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Stan  Lee 	1.8666666666666667	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Jack  Kirby 	2.2	 Victoria  Alonso 	2.5	 ['  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	8	2.625
 Jack  Kirby 	2.2	 Louis  D'Esposito 	2.142857142857143	 ['  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	8	2.625
 Victoria  Alonso 	2.5	 Louis  D'Esposito 	2.142857142857143	 ['  The    Avengers  ',  '  Iron    Man    3  ',  '  Avengers:    Age    of    Ultron  ',  '  Iron    Man  ',  '  Guardians    of    the    Galaxy  ',  '  Captain    America:    The    Winter    Soldier  ',  'Thor',  'Ant-Man',  '  Captain    America:    The    First    Avenger  ',  '  Iron    Man    2  ',  '  Thor:    The    Dark    World  '] 	11	2.4545454545454546
 Andrew  Adamson 	2.5714285714285716	 Philip  Steuer 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Andrew  Adamson 	2.5714285714285716	 Christopher  Markus 	2.4285714285714284	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Andrew  Adamson 	2.5714285714285716	 C.S.  Lewis 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Andrew  Adamson 	2.5714285714285716	 Stephen  McFeely 	2.4285714285714284	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Andrew  Adamson 	2.5714285714285716	 Douglas  Gresham 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Andrew  Adamson 	2.5714285714285716	 Perry  Moore 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Philip  Steuer 	3.0	 Christopher  Markus 	2.4285714285714284	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Philip  Steuer 	3.0	 C.S.  Lewis 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Philip  Steuer 	3.0	 Stephen  McFeely 	2.4285714285714284	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Philip  Steuer 	3.0	 Douglas  Gresham 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Philip  Steuer 	3.0	 Perry  Moore 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Christopher  Markus 	2.4285714285714284	 C.S.  Lewis 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Christopher  Markus 	2.4285714285714284	 Stephen  McFeely 	2.4285714285714284	 ['  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  Captain    America:    The    Winter    Soldier  ',  '  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  Pain    &    Gain  ',  '  Captain    America:    The    First    Avenger  ',  '  Thor:    The    Dark    World  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	7	2.4285714285714284
 Christopher  Markus 	2.4285714285714284	 Douglas  Gresham 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Christopher  Markus 	2.4285714285714284	 Perry  Moore 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 C.S.  Lewis 	3.0	 Stephen  McFeely 	2.4285714285714284	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 C.S.  Lewis 	3.0	 Douglas  Gresham 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 C.S.  Lewis 	3.0	 Perry  Moore 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Stephen  McFeely 	2.4285714285714284	 Douglas  Gresham 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Stephen  McFeely 	2.4285714285714284	 Perry  Moore 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Douglas  Gresham 	3.0	 Perry  Moore 	3.0	 ['  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  '] 	3	3.0
 Avi  Lerner 	1.9523809523809523	 Boaz  Davidson 	1.8421052631578947	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Before    I    Go    to    Sleep  ',  '  Killing    Season  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	19	1.8421052631578947
 Avi  Lerner 	1.9523809523809523	 Trevor  Short 	2.0	 ["  Brooklyn's    Finest  ",  '  Conan    the    Barbarian  ',  'Homefront',  '  Olympus    Has    Fallen  ',  '  Lonely    Hearts  ',  '  Texas    Chainsaw    3D  ',  '  The    Big    Wedding  ',  '  The    Expendables    3  ',  '  The    Mechanic  ',  '  The    Bad    Lieutenant:    Port    of    Call    -    New    Orleans  ',  '  King    of    California  ',  'Lovelace',  '  Before    I    Go    to    Sleep  ',  '  88    Minutes  ',  '  Mad    Money  ',  '  The    Expendables  ',  '  The    Legend    of    Hercules  ',  '  Black    Dahlia  ',  '  The    Paperboy  ',  '  The    Expendables    2  '] 	20	2.0
