person1	 person1  av 	person2	 person2  av 	sharedTitles	numSharedTitles
 Jay  Chandrasekhar 	2.2	 Kevin  Heffernan 	2.5	 ['Beerfest',  '  Super    Troopers  ',  "  The    Slammin'    Salmon  "] 	3	2.3333333333333335
 Jay  Chandrasekhar 	2.2	 Steve  Lemme 	2.3333333333333335	 ['Beerfest',  '  Super    Troopers  ',  "  The    Slammin'    Salmon  "] 	3	2.3333333333333335
 Jay  Chandrasekhar 	2.2	 Paul  Soter 	2.3333333333333335	 ['Beerfest',  '  Super    Troopers  ',  "  The    Slammin'    Salmon  "] 	3	2.3333333333333335
 Jay  Chandrasekhar 	2.2	 Erik  Stolhanske 	2.3333333333333335	 ['Beerfest',  '  Super    Troopers  ',  "  The    Slammin'    Salmon  "] 	3	2.3333333333333335
 Kevin  Heffernan 	2.5	 Steve  Lemme 	2.3333333333333335	 ['Beerfest',  '  Super    Troopers  ',  "  The    Slammin'    Salmon  "] 	3	2.3333333333333335
 Kevin  Heffernan 	2.5	 Paul  Soter 	2.3333333333333335	 ['Beerfest',  '  Super    Troopers  ',  "  The    Slammin'    Salmon  "] 	3	2.3333333333333335
 Kevin  Heffernan 	2.5	 Erik  Stolhanske 	2.3333333333333335	 ['Beerfest',  '  Super    Troopers  ',  "  The    Slammin'    Salmon  "] 	3	2.3333333333333335
 Steve  Lemme 	2.3333333333333335	 Paul  Soter 	2.3333333333333335	 ['Beerfest',  '  Super    Troopers  ',  "  The    Slammin'    Salmon  "] 	3	2.3333333333333335
 Steve  Lemme 	2.3333333333333335	 Erik  Stolhanske 	2.3333333333333335	 ['Beerfest',  '  Super    Troopers  ',  "  The    Slammin'    Salmon  "] 	3	2.3333333333333335
 Paul  Soter 	2.3333333333333335	 Erik  Stolhanske 	2.3333333333333335	 ['Beerfest',  '  Super    Troopers  ',  "  The    Slammin'    Salmon  "] 	3	2.3333333333333335
 Darren  Aronofsky 	2.1333333333333333	 Eric  Watson 	2.0	 ['Below',  '  Requiem    for    a    Dream  ',  'Pi',  '  The    Fountain  '] 	4	2.0
 Darren  Aronofsky 	2.1333333333333333	 Ari  Handel 	3.0	 ['  Black    Swan  ',  'Noah',  '  The    Fountain  '] 	3	3.0
 Gurinder  Chadha 	3.0	 Paul  Mayeda  Berges 	3.0	 ['  Bend    It    Like    Beckham  ',  '  Bride    and    Prejudice  ',  "  What's    Cooking?  "] 	3	3.0
 Christopher  Guest 	3.0	 Eugene  Levy 	3.0	 ['  Waiting    for    Guffman  ',  '  Best    in    Show  ',  '  For    Your    Consideration  '] 	3	3.0
 Robert  L.  Baird 	1.6666666666666667	 Daniel  Gerson 	1.5	 ['  Big    Hero    6  ',  'Cars',  '  Monsters    University  '] 	3	1.6666666666666667
 Don  Hall 	1.7142857142857142	 Stephen  J.  Anderson 	1.1666666666666667	 ['  Meet    the    Robinsons  ',  'Tarzan',  '  Winnie    the    Pooh  '] 	3	1.0
 Glen  Morgan 	1.8888888888888888	 James  Wong 	1.5555555555555556	 ['  Final    Destination  ',  '  Black    Christmas  ',  '  Final    Destination    3  ',  '  The    One  '] 	4	1.75
 Jez  Butterworth 	2.0	 John-Henry  Butterworth 	2.0	 ['  Edge    of    Tomorrow  ',  '  Get    On    Up  ',  '  Fair    Game  '] 	3	2.0
 Guillermo  del  Toro 	1.6666666666666667	 Philippa  Boyens 	1.2857142857142858	 ['  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  '] 	3	1.3333333333333333
 Guillermo  del  Toro 	1.6666666666666667	 Peter  Jackson 	1.4137931034482758	 ['  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  '] 	3	1.3333333333333333
 Guillermo  del  Toro 	1.6666666666666667	 Fran  Walsh 	1.3529411764705883	 ['  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  '] 	3	1.3333333333333333
 Guillermo  del  Toro 	1.6666666666666667	 J.R.R.  Tolkien 	1.1666666666666667	 ['  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  '] 	3	1.3333333333333333
 Allen  Covert 	2.25	 Fred  Wolf 	2.75	 ['  Grown    Ups    2  ',  '  Grown    Ups  ',  '  The    House    Bunny  '] 	3	2.6666666666666665
 Edward  Zwick 	1.6666666666666667	 Marshall  Herskovitz 	1.5714285714285714	 ['  The    Last    Samurai  ',  '  I    Am    Sam  ',  'Defiance',  '  Love    and    Other    Drugs  ',  '  Blood    Diamond  '] 	5	1.8
 Juliet  Snowden 	2.4	 Stiles  White 	2.4	 ['Knowing',  '  The    Possession  ',  'Boogeyman',  'Ouija'] 	4	2.25
 Albert  Hughes 	3.0	 Allen  Hughes 	3.0	 ['  Book    of    Eli  ',  '  Dead    Presidents  ',  '  From    Hell  '] 	3	3.0
 Todd  Phillips 	1.25	 David  Siegel 	2.4444444444444446	 ['  The    Hangover  ',  '  The    Hangover    Part    2  ',  '  The    Hangover    part    3  '] 	3	1.3333333333333333
 Pete  Docter 	1.5454545454545454	 Lee  Unkrich 	1.6666666666666667	 ['  "Monsters,    Inc."  ',  '  Toy    Story    2  ',  '  Monsters    University  '] 	3	1.0
 Gabor  Csupo 	3.0	 Kate  Boutilier 	3.0	 ['  Rugrats    in    Paris:  ',  '  The    Wild    Thornberrys    Movie  ',  '  Rugrats    Go    Wild  '] 	3	3.0
 Gabor  Csupo 	3.0	 Arlene  Klasky 	3.0	 ['  Rugrats    in    Paris:  ',  '  The    Wild    Thornberrys    Movie  ',  '  Rugrats    Go    Wild  ',  '  The    Rugrats    Movie  '] 	4	3.0
 Alfred  Gough 	1.4285714285714286	 Miles  Millar 	1.4285714285714286	 ['  I    Am    Number    Four  ',  '  The    Mummy:    Tomb    of    the    Dragon    Emperor  ',  '  Spider-Man    2  ',  '  Herbie    Fully    Loaded  ',  '  Shanghai    Knights  ',  '  Bullet    to    the    Head  ',  '  Shanghai    Noon  '] 	7	1.4285714285714286
 Eli  Roth 	2.411764705882353	 Quentin  Tarantino 	2.411764705882353	 ['Hostel',  '  Hostel:    Part    II  ',  '  Inglourious    Basterds  '] 	3	2.3333333333333335
 Christopher  Markus 	2.4285714285714284	 Stephen  McFeely 	2.4285714285714284	 ['  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  Captain    America:    The    Winter    Soldier  ',  '  Pain    &    Gain  ',  '  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  ',  '  Captain    America:    The    First    Avenger  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  ',  '  Thor:    The    Dark    World  '] 	7	2.4285714285714284
 Christopher  Markus 	2.4285714285714284	 Andrew  Adamson 	2.5714285714285716	 ['  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  ',  '  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  '] 	3	3.0
 Christopher  Markus 	2.4285714285714284	 C.S.  Lewis 	3.0	 ['  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  ',  '  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  '] 	3	3.0
 Stephen  McFeely 	2.4285714285714284	 Andrew  Adamson 	2.5714285714285716	 ['  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  ',  '  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  '] 	3	3.0
 Stephen  McFeely 	2.4285714285714284	 C.S.  Lewis 	3.0	 ['  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  ',  '  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  '] 	3	3.0
 Neal  Purvis 	1.75	 Robert  Wade 	1.75	 ['  Casino    Royale  ',  'Skyfall',  '  Quantum    of    Solace  ',  '  Die    Another    Day  '] 	4	1.75
 Neal  Purvis 	1.75	 Ian  Fleming 	1.6666666666666667	 ['  Casino    Royale  ',  'Skyfall',  '  Quantum    of    Solace  '] 	3	1.6666666666666667
 Robert  Wade 	1.75	 Ian  Fleming 	1.6666666666666667	 ['  Casino    Royale  ',  'Skyfall',  '  Quantum    of    Solace  '] 	3	1.6666666666666667
 Cinco  Paul 	1.875	 Ken  Daurio 	1.7142857142857142	 ['Hop',  '  Despicable    Me    2  ',  '  Horton    Hears    a    Who!  ',  '  Despicable    Me  ',  '  The    Lorax  ',  '  The    Santa    Clause    2  '] 	6	1.8333333333333333
 John  D.  Brancato 	2.0	 Michael  Ferris 	2.0	 ['  The    Game  ',  'Surrogates',  '  Terminator    Salvation  ',  '  The    Net  ',  '  Terminator    3:    Rise    of    the    Machines  ',  'Catwoman'] 	6	2.1666666666666665
 John  D.  Brancato 	2.0	 Jonathan  Mostow 	1.6	 ['  The    Game  ',  '  Terminator    3:    Rise    of    the    Machines  ',  'Surrogates'] 	3	1.6666666666666667
 Michael  Ferris 	2.0	 Jonathan  Mostow 	1.6	 ['  The    Game  ',  '  Terminator    3:    Rise    of    the    Machines  ',  'Surrogates'] 	3	1.6666666666666667
 Jason  Reitman 	2.230769230769231	 Diablo  Cody 	3.0	 ['Juno',  '  Young    Adult  ',  "  Jennifer's    Body  "] 	3	3.0
 Cormac  Wibberley 	2.1666666666666665	 Marianne  Wibberley 	2.1666666666666665	 ["  Charlie's    Angels:    Full    Throttle  ",  '  National    Treasure  ',  '  The    6th    Day  ',  '  I    Spy  ',  'G-Force'] 	5	2.0
 Oren  Peli 	2.5	 Leigh  Whannell 	2.3846153846153846	 ['Insidious',  '  Insidious:    Chapter    3  ',  '  Insidious:    Chapter    2  '] 	3	2.6666666666666665
 Oren  Peli 	2.5	 Christopher  Landon 	2.75	 ['  Paranormal    Activity    3  ',  '  Paranormal    Activity    2  ',  '  Paranormal    Activity:    The    Marked    Ones  ',  '  Paranormal    Activity    4  '] 	4	2.75
 Mark  Fergus 	2.0	 Hawk  Ostby 	2.0	 ['  Cowboys    &    Aliens  ',  '  Children    of    Men  ',  '  Iron    Man  '] 	3	2.0
 Chris  Columbus 	2.6363636363636362	 J.K.  Rowling 	2.8	 ["  Harry    Potter    and    the    Sorcerer's    Stone  ",  '  Harry    Potter    and    the    Chamber    of    Secrets  ',  '  Harry    Potter    and    the    Prisoner    of        Azkaban  '] 	3	3.0
 Chris  Columbus 	2.6363636363636362	 Steve  Kloves 	2.625	 ["  Harry    Potter    and    the    Sorcerer's    Stone  ",  '  Harry    Potter    and    the    Chamber    of    Secrets  ',  '  Harry    Potter    and    the    Prisoner    of        Azkaban  '] 	3	3.0
 John  Francis  Daley 	2.3333333333333335	 Jonathan  M.  Goldstein 	2.3333333333333335	 ['  The    Incredible    Burt    Wonderstone  ',  '  Horrible    Bosses  ',  '  Cloudy    with    a    Chance    of    Meatballs    2  '] 	3	2.3333333333333335
 David  Gordon  Green 	1.4444444444444444	 Danny  McBride 	1.3333333333333333	 ['  Your    Highness  ',  '  Prince    Avalanche  ',  'Joe'] 	3	1.0
 Leigh  Whannell 	2.3846153846153846	 Darren  Lynn  Bousman 	3.0	 ['  Saw    IV  ',  '  Saw    III  ',  '  Saw    II  '] 	3	3.0
 Mark  Neveldine 	0.5	 Brian  Taylor 	0.42857142857142855	 ['Crank',  'Gamer',  '  Ghost    Rider:    Spirit    of    Vengeance  '] 	3	0.3333333333333333
 Glenn  Ficarra 	1.4	 John  Requa 	1.4	 ['  "Crazy,    Stupid,    Love."  ',  'Focus',  '  I    Love    You    Phillip    Morris  '] 	3	1.6666666666666667
 David  Siegel 	2.4444444444444446	 Craig  Mazin 	2.4285714285714284	 ['  The    Hangover    Part    2  ',  '  Superhero    Movie  ',  '  The    Hangover    part    3  '] 	3	2.0
 Kevin  Williamson 	3.0	 Wes  Craven 	3.0	 ['  Scream    3  ',  '  Scream    4  ',  'Scream',  'Cursed',  '  Scream    2  '] 	5	3.0
 Mark  Duplass 	2.6	 Jay  Duplass 	2.5555555555555554	 ['Cyrus',  '  "Jeff,    Who    Lives    at    Home"  ',  '  Safety    Not    Guaranteed  ',  '  The    Overnight  ',  '  The    One    I    Love  ',  '  The    Skeleton    Twins  ',  'Tangerine'] 	7	2.7142857142857144
 Rick  Jaffa 	1.6666666666666667	 Amanda  Silver 	1.6666666666666667	 ['  Eye    for    an    Eye  ',  '  Dawn    of    the    Planet    of    the    Apes  ',  '  Rise    of    the    Planet    of    the    Apes  ',  '  Jurassic    World  '] 	4	2.0
 Philippa  Boyens 	1.2857142857142858	 Peter  Jackson 	1.4137931034482758	 ['  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Lovely    Bones  ',  '  District    9  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  ',  '  King    Kong  ',  '  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	9	1.2222222222222223
 Philippa  Boyens 	1.2857142857142858	 Fran  Walsh 	1.3529411764705883	 ['  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Lovely    Bones  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  ',  '  King    Kong  ',  '  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	8	1.25
 Philippa  Boyens 	1.2857142857142858	 J.R.R.  Tolkien 	1.1666666666666667	 ['  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  ',  '  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	6	1.1666666666666667
 Peter  Jackson 	1.4137931034482758	 Fran  Walsh 	1.3529411764705883	 ['  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Lovely    Bones  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  ',  '  King    Kong  ',  '  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  ',  '  The    Frighteners  '] 	9	1.4444444444444444
 Peter  Jackson 	1.4137931034482758	 J.R.R.  Tolkien 	1.1666666666666667	 ['  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  ',  '  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	6	1.1666666666666667
 Quentin  Tarantino 	2.411764705882353	 Robert  Rodriguez 	2.423076923076923	 ['  From    Dusk    Till    Dawn  ',  '  Four    rooms  ',  '  Sin    City  '] 	3	2.3333333333333335
 Lowell  Ganz 	1.6666666666666667	 Babaloo  Mandel 	1.6666666666666667	 ['EdTV',  '  Where    the    Heart    Is  ',  'Robots'] 	3	1.6666666666666667
 Tom  J.  Astle 	2.3333333333333335	 Matt  Ember 	2.3333333333333335	 ['  Get    Smart  ',  'Home',  'Epic'] 	3	2.3333333333333335
 Chris  Wedge 	1.5555555555555556	 Carlos  Saldanha 	1.375	 ['Rio',  '  Ice    Age:    Dawn    of    the    Dinosaurs  ',  '  Ice    Age  ',  '  Ice    Age:    The    Meltdown  ',  '  Rio    2  ',  'Robots'] 	6	1.1666666666666667
 Tony  Leech 	3.0	 Cory  Edwards 	3.0	 ['  Escape    from    Planet    Earth  ',  '  Hoodwinked    Too!    Hood    vs.    Evil  ',  'Hoodwinked!'] 	3	3.0
 Mark  Millar 	1.625	 Matthew  Vaughn 	1.9523809523809523	 ['  Kick-Ass    2  ',  'Kick-Ass',  '  Kingsman:    The    Secret    Service  ',  '  Fantastic    Four  '] 	4	1.75
 Matthew  Vaughn 	1.9523809523809523	 Jane  Goldman 	2.111111111111111	 ['  Kingsman:    The    Secret    Service  ',  '  X-Men:    Days    of    Future    Past  ',  '  The    Debt  ',  '  X-Men:    First    Class  ',  'Kick-Ass',  'Stardust'] 	6	2.3333333333333335
 Wes  Anderson 	2.0434782608695654	 Noah  Baumbach 	2.2307692307692313	 ['  Fantastic    Mr.    Fox  ',  '  The    Squid    and    the    Whale  ',  "  She's    Funny    That    Way  ",  '  The    Life    Aquatic    with    Steve    Zissou  '] 	4	2.0
 Jason  Segel 	2.0	 Nicholas  Stoller 	1.8571428571428572	 ['  Forgetting    Sarah    Marshall  ',  '  Get    Him    To    The    Greek  ',  '  The    Muppets  ',  '  The    Five-Year    Engagement  '] 	4	2.0
 David  Dobkin 	1.3571428571428572	 Jeff  Kleeman 	2.25	 ['  The    Change-Up  ',  '  The    Judge  ',  '  The    Man    from    U.N.C.L.E.  '] 	3	2.0
 Stephen  Sommers 	2.090909090909091	 Bob  Ducsay 	2.4	 ['  Van    Helsing  ',  '  The    Mummy:    Tomb    of    the    Dragon    Emperor  ',  '  G.I.    Joe:    The    Rise    of    Cobra  '] 	3	2.3333333333333335
 Ted  Elliott 	1.5333333333333334	 Terry  Rossio 	1.5333333333333334	 ['  Small    Soldiers  ',  '  Pirates    of    the    Caribbean:    The    Curse    of    the    Black    Pearl  ',  'Godzilla',  '  The    Mask    of    Zorro  ',  "  Pirates    of    the    Caribbean:    At    World's    End  ",  'Shrek',  '  The    Legend    of    Zorro  ',  '  The    Road    to    El    Dorado  ',  "  Pirates    of    the    Caribbean:    Dead    Man's    Chest  ",  '  Treasure    Planet  ',  '  The    Lone    Ranger  ',  '  Pirates    of    the    Caribbean:    On    Stranger    Tides  '] 	12	1.6666666666666667
 Ted  Elliott 	1.5333333333333334	 Gore  Verbinski 	1.9	 ['  The    Lone    Ranger  ',  "  Pirates    of    the    Caribbean:    At    World's    End  ",  '  Pirates    of    the    Caribbean:    The    Curse    of    the    Black    Pearl  ',  "  Pirates    of    the    Caribbean:    Dead    Man's    Chest  "] 	4	2.25
 Terry  Rossio 	1.5333333333333334	 Gore  Verbinski 	1.9	 ['  The    Lone    Ranger  ',  "  Pirates    of    the    Caribbean:    At    World's    End  ",  '  Pirates    of    the    Caribbean:    The    Curse    of    the    Black    Pearl  ',  "  Pirates    of    the    Caribbean:    Dead    Man's    Chest  "] 	4	2.25
 Peter  Farrelly 	2.5833333333333335	 Bobby  Farrelly 	2.5833333333333335	 ['Kingpin',  '  Shallow    Hal  ',  "  There's    Something    About    Mary  ",  '  Osmosis    Jones  ',  '  Hall    Pass  '] 	5	2.4
 J.K.  Rowling 	2.8	 Steve  Kloves 	2.625	 ['  Harry    Potter    and    the    Deathly    Hallows:    Part    2  ',  '  Harry    Potter    and    the    Prisoner    of        Azkaban  ',  "  Harry    Potter    and    the    Sorcerer's    Stone  ",  '  Harry    Potter    and    the    Goblet    of    Fire  ',  '  Harry    Potter    and    the    Half-Blood    Prince  ',  '  Harry    Potter    and    the    Deathly    Hallows:    Part    1  ',  '  Harry    Potter    and    the    Chamber    of    Secrets  '] 	7	2.7142857142857144
 J.K.  Rowling 	2.8	 Lionel  Wigram 	2.4	 ['  Harry    Potter    and    the    Deathly    Hallows:    Part    2  ',  '  Harry    Potter    and    the    Half-Blood    Prince  ',  '  Harry    Potter    and    the    Deathly    Hallows:    Part    1  ',  '  Harry    Potter    and    the    Order    of    the    Phoenix  '] 	4	3.0
 Steve  Kloves 	2.625	 Lionel  Wigram 	2.4	 ['  Harry    Potter    and    the    Deathly    Hallows:    Part    2  ',  '  Harry    Potter    and    the    Half-Blood    Prince  ',  '  Harry    Potter    and    the    Deathly    Hallows:    Part    1  '] 	3	3.0
 Lionel  Wigram 	2.4	 Guy  Ritchie 	1.3333333333333333	 ['  Sherlock    Holmes  ',  '  Sherlock    Holmes:    A    Game    of    Shadows  ',  '  The    Man    from    U.N.C.L.E.  '] 	3	1.6666666666666667
 Abby  Kohn 	3.0	 Marc  Silverstein 	3.0	 ["  He's    Just    Not    That    Into    You  ",  '  Never    Been    Kissed  ',  '  The    Vow  ',  "  Valentine's    Day  "] 	4	3.0
 Thomas  Lennon 	3.0	 Robert  Ben  Garant 	3.0	 ['  Night    at    the    Museum  ',  'Taxi',  '  The    Pacifier  ',  '  Herbie    Fully    Loaded  '] 	4	3.0
 Ron  Clements 	3.0	 John  Musker 	3.0	 ['  Treasure    Planet  ',  '  The    Princess    and    the    Frog  ',  'Hercules'] 	3	3.0
 Kelly  Wightman 	2.0	 Jeff  Snow 	2.4	 ['Tarzan',  '  The    Hunchback    of    Notre    Dame  ',  'Hercules'] 	3	2.0
 Sean  Anders 	1.5	 John  Morris 	1.4	 ["  Mr.    Popper's    Penguins  ",  '  Hot    Tub    Time    Machine  ',  "  We're    the    Millers  ",  "  That's    My    Boy  "] 	4	1.5
 Dean  DeBlois 	2.25	 Chris  Sanders 	2.75	 ['  How    to    Train    Your    Dragon    2  ',  'Mulan',  '  Lilo    and    Stitch  ',  '  How    to    Train    Your    Dragon  '] 	4	2.5
 Rob  Epstein 	1.7142857142857142	 Jeffrey  Friedman 	1.7142857142857142	 ['  The    Celluloid    Closet  ',  'Lovelace',  'Howl'] 	3	2.0
 Jay  Scherick 	2.25	 David  Ronn 	2.25	 ['Norbit',  '  The    Smurfs    2  ',  '  The    Smurfs  ',  '  I    Spy  '] 	4	2.25
 David  Lynch 	2.5	 Mary  Sweeney 	2.6	 ['  Lost    Highway  ',  '  The    Straight    Story  ',  '  Inland    Empire  ',  '  Mulholland    Dr.  '] 	4	2.5
 Jennifer  Flackett 	2.6	 Mark  Levin 	2.6	 ['  Little    Manhattan  ',  "  Nim's    Island  ",  '  Journey    to    the    Center    of    the    Earth  ',  'Wimbledon'] 	4	2.5
 Fran  Walsh 	1.3529411764705883	 J.R.R.  Tolkien 	1.1666666666666667	 ['  The    Hobbit:    The    Desolation    of    Smaug  ',  '  The    Lord    of    the    Rings:    The    Two    Towers  ',  '  The    Hobbit:    An    Unexpected    Journey  ',  '  The    Hobbit:    The    Battle    of    the    Five    Armies  ',  '  The    Lord    of    the    Rings:    The    Fellowship    of    the    Ring  ',  '  The    Lord    of    the    Rings:    The    Return    of    the    King  '] 	6	1.1666666666666667
 Jeffrey  Price 	2.75	 Peter  S.  Seaman 	2.75	 ['  Last    Holiday  ',  '  Shrek    the    Third  ',  '  Wild    Wild    West  '] 	3	2.6666666666666665
 Eric  Darnell 	0.5714285714285714	 Tom  McGrath 	0.3333333333333333	 ["  Madagascar    3:    Europe's    Most    Wanted  ",  'Madagascar',  '  Penguins    of    Madagascar  '] 	3	0.6666666666666666
 Lawrence  Konner 	2.0	 Mark  Rosenthal 	2.0	 ['  Planet    of    the    Apes  ',  "  The    Sorcerer's    Apprentice  ",  '  Mona    Lisa    Smile  ',  '  Mercury    Rising  '] 	4	2.0
 Josh  Appelbaum 	2.0	 Andre  Nemec 	2.0	 ['  Mission:    Impossible    -    Ghost    Protocol  ',  '  Teenage    Mutant    Ninja    Turtles  ',  '  Project    Almanac  '] 	3	2.3333333333333335
 Burny  Mattinson 	2.25	 Ed  Gombert 	2.25	 ['Mulan',  'Tarzan',  'Pocahontas',  '  The    Hunchback    of    Notre    Dame  '] 	4	2.25
 Brian  Koppelman 	1.125	 David  Levien 	1.125	 ['  The    Lucky    Ones  ',  "  Ocean's    Thirteen  ",  '  Runaway    Jury  ',  '  The    Illusionist  ',  '  Runner    Runner  ',  'Rounders',  '  The    Girlfriend    Experience  '] 	7	1.2857142857142858
 Trey  Parker 	2.0	 Matt  Stone 	2.0	 ['Orgazmo',  '  Team    America:    World    Police  ',  '  South    Park:    Bigger    Longer    &    Uncut  '] 	3	2.0
 Doug  Miro 	1.3333333333333333	 Carlo  Bernard 	1.3333333333333333	 ['  The    Uninvited  ',  "  The    Sorcerer's    Apprentice  ",  '  Prince    of    Persia:    The    Sands    of    Time  '] 	3	1.3333333333333333
 Andrew  Adamson 	2.5714285714285716	 William  Steig 	2.0	 ['  Shrek    2  ',  '  Shrek    Forever    After  ',  'Shrek',  '  Shrek    the    Third  '] 	4	2.0
 Andrew  Adamson 	2.5714285714285716	 Aron  Warner 	2.4285714285714284	 ['  Shrek    2  ',  '  Shrek    Forever    After  ',  'Shrek',  '  Shrek    the    Third  '] 	4	2.0
 Andrew  Adamson 	2.5714285714285716	 C.S.  Lewis 	3.0	 ['  The    Chronicles    of    Narnia:    Prince    Caspian  ',  '  The    Chronicles    of    Narnia:    The    Voyage    of    the    Dawn    Treader  ',  '  "The    Chronicles    of    Narnia:    The    Lion,    the    Witch    and    the    Wardrobe"  '] 	3	3.0
 Kate  Boutilier 	3.0	 Arlene  Klasky 	3.0	 ['  Rugrats    in    Paris:  ',  '  The    Wild    Thornberrys    Movie  ',  '  Rugrats    Go    Wild  '] 	3	3.0
 J.  David  Stem 	3.0	 David  N.  Weiss 	3.0	 ['  Rugrats    in    Paris:  ',  '  Shrek    2  ',  '  The    Smurfs    2  ',  '  The    Smurfs  ',  '  The    Rugrats    Movie  '] 	5	3.0
 Shawn  Wayans 	3.0	 Marlon  Wayans 	3.0	 ['  Scary    Movie  ',  '  White    Chicks  ',  '  Scary    Movie    2  '] 	3	3.0
 Shawn  Wayans 	3.0	 Keenen  Ivory  Wayans 	3.0	 ['  Scary    Movie  ',  '  White    Chicks  ',  '  Scary    Movie    2  '] 	3	3.0
 Marlon  Wayans 	3.0	 Keenen  Ivory  Wayans 	3.0	 ['  Scary    Movie  ',  '  White    Chicks  ',  '  Scary    Movie    2  '] 	3	3.0
 William  Steig 	2.0	 Aron  Warner 	2.4285714285714284	 ['  Shrek    2  ',  '  Shrek    Forever    After  ',  'Shrek',  '  Shrek    the    Third  '] 	4	2.0
 Gene  Roddenberry 	2.0	 Rick  Berman 	2.3333333333333335	 ['  Star    Trek:    Nemesis  ',  '  Star    Trek:    Insurrection  ',  '  Star    Trek:    First    Contact  '] 	3	2.3333333333333335
 Ed  Decter 	2.3333333333333335	 John  J.  Strauss 	2.5	 ['  The    Lizzie    McGuire    Movie  ',  '  The    Santa    Clause    2  ',  "  There's    Something    About    Mary  "] 	3	2.3333333333333335
